TransactionID,ProductID,CustomerID,StaffID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
171,1,171,171,2023-01-08 02:00:00,4,18.080725076705114,West,Credit Card,False,Rainy,25.793545929486346,Good,Negative,44,In Store,Sunday,72.32290030682046
172,8,172,172,2023-01-08 03:00:00,3,12.908392712597005,North,Cash,False,Cloudy,27.272881095741557,Poor,Neutral,40,Phone Order,Sunday,38.725178137791005
173,2,173,173,2023-01-08 04:00:00,3,14.488161649487418,East,Credit Card,False,Sunny,25.324926737209125,Poor,Negative,40,In Store,Sunday,43.46448494846226
174,8,174,174,2023-01-08 05:00:00,1,14.667054156815505,East,Credit Card,True,Sunny,24.81068247476441,Poor,Positive,34,Phone Order,Sunday,14.667054156815505
175,1,175,175,2023-01-08 06:00:00,1,17.29696707477091,South,Online,False,Sunny,34.45874018109782,Poor,Negative,56,Phone Order,Sunday,17.29696707477091
176,8,176,176,2023-01-08 07:00:00,5,10.001109832386655,West,Cash,True,Sunny,29.62369521865092,Poor,Negative,42,Online Order,Sunday,50.00554916193329
177,7,177,177,2023-01-08 08:00:00,5,15.9957678478999,East,Credit Card,False,Sunny,20.351494330510825,Excellent,Positive,34,Online Order,Sunday,79.97883923949951
178,2,178,178,2023-01-08 09:00:00,2,12.928671645832956,South,Online,False,Cloudy,26.452638626664697,Average,Positive,25,In Store,Sunday,25.857343291665916
179,8,179,179,2023-01-08 10:00:00,5,16.900910214580215,North,Credit Card,True,Rainy,33.12513049615956,Good,Unknown,24,Online Order,Sunday,84.50455107290108
180,4,180,180,2023-01-08 11:00:00,2,19.858190491552,North,Credit Card,False,Sunny,24.52184279616002,Poor,Neutral,37,Online Order,Sunday,39.716380983104
181,5,181,181,2023-01-08 12:00:00,4,8.009765261056419,East,Online,False,Rainy,21.418345171615822,Good,Neutral,51,Online Order,Sunday,32.03906104422568
182,9,182,182,2023-01-08 13:00:00,1,19.919729623399967,East,Online,True,Cloudy,31.37577157384877,Excellent,Unknown,55,Online Order,Sunday,19.919729623399967
183,5,183,183,2023-01-08 14:00:00,4,6.347182314241611,West,Cash,False,Cloudy,27.154342182681738,Average,Positive,33,Online Order,Sunday,25.38872925696644
184,5,184,184,2023-01-08 15:00:00,5,5.034763218572208,West,Credit Card,True,Sunny,28.55468761739756,Poor,Negative,59,In Store,Sunday,25.17381609286104
185,6,185,185,2023-01-08 16:00:00,4,5.662429042667469,East,Online,False,Cloudy,20.80364839411112,Excellent,Negative,32,In Store,Sunday,22.64971617066988
186,7,186,186,2023-01-08 17:00:00,4,10.126736071051424,South,Online,False,Rainy,22.10748514693276,Excellent,Negative,41,Online Order,Sunday,40.5069442842057
187,4,187,187,2023-01-08 18:00:00,4,14.493594960176512,West,Cash,True,Sunny,29.33824094319671,Average,Neutral,20,Online Order,Sunday,57.97437984070605
188,3,188,188,2023-01-08 19:00:00,5,6.035443113317744,East,Cash,False,Sunny,23.117357621882537,Poor,Positive,24,In Store,Sunday,30.17721556658872
189,8,189,189,2023-01-08 20:00:00,4,5.084987217943509,West,Online,True,Rainy,27.56105119622637,Average,Positive,16,Phone Order,Sunday,20.33994887177404
190,9,190,190,2023-01-08 21:00:00,2,19.05636542688192,East,Cash,True,Sunny,28.173225290440904,Average,Positive,38,In Store,Sunday,38.11273085376384
191,2,191,191,2023-01-08 22:00:00,5,17.328899539098945,North,Online,True,Sunny,27.154342182681738,Good,Negative,52,Phone Order,Sunday,86.64449769549472
192,4,192,192,2023-01-08 23:00:00,4,17.137747567085466,East,Credit Card,False,Rainy,34.22637733312239,Good,Neutral,42,Online Order,Sunday,68.55099026834186
193,1,193,193,2023-01-09 00:00:00,5,18.266364132529656,North,Cash,False,Sunny,32.63696160253363,Average,Positive,42,Online Order,Monday,91.33182066264828
194,3,194,194,2023-01-09 01:00:00,3,15.500514091581566,West,Credit Card,True,Sunny,30.83560261449197,Good,Neutral,59,In Store,Monday,46.5015422747447
195,6,195,195,2023-01-09 02:00:00,2,6.566061946221222,East,Credit Card,False,Rainy,21.169907996141134,Excellent,Positive,53,Online Order,Monday,13.132123892442443
196,6,196,196,2023-01-09 03:00:00,4,10.986502821105846,West,Credit Card,False,Cloudy,27.154342182681738,Average,Neutral,16,Phone Order,Monday,43.946011284423385
197,4,197,197,2023-01-09 04:00:00,3,15.847242296969442,North,Online,False,Rainy,27.391720187974336,Poor,Positive,19,Phone Order,Monday,47.54172689090833
198,5,198,198,2023-01-09 05:00:00,3,9.205016911872814,East,Credit Card,True,Sunny,22.410700237864784,Poor,Neutral,25,In Store,Monday,27.615050735618443
199,1,199,199,2023-01-09 06:00:00,5,15.311095462043564,West,Credit Card,False,Rainy,34.673981952942114,Excellent,Positive,24,Phone Order,Monday,76.55547731021782
200,6,200,200,2023-01-09 07:00:00,3,5.367476724014785,North,Credit Card,True,Sunny,22.37780351041114,Poor,Positive,57,In Store,Monday,16.102430172044354
201,9,201,201,2023-01-09 08:00:00,2,9.5920601131939,West,Online,False,Sunny,27.31201753195961,Poor,Neutral,16,In Store,Monday,19.1841202263878
202,6,202,202,2023-01-09 09:00:00,2,13.23695504415759,South,Credit Card,False,Rainy,25.461815852622586,Average,Unknown,29,Phone Order,Monday,26.47391008831518
203,2,203,203,2023-01-09 10:00:00,1,14.481347442593634,North,Credit Card,True,Sunny,29.590796321811467,Excellent,Negative,53,Phone Order,Monday,14.481347442593634
204,8,204,204,2023-01-09 11:00:00,2,13.655609966928662,North,Cash,False,Cloudy,21.93554613334137,Average,Neutral,55,Phone Order,Monday,27.311219933857323
205,6,205,205,2023-01-09 12:00:00,3,15.466344141101445,North,Online,True,Sunny,26.454746420635864,Excellent,Positive,51,Phone Order,Monday,46.39903242330433
206,2,206,206,2023-01-09 13:00:00,2,5.091331223597586,East,Credit Card,False,Rainy,24.120575492107157,Average,Positive,21,Phone Order,Monday,10.182662447195172
207,4,207,207,2023-01-09 14:00:00,5,6.514117999662823,East,Cash,True,Cloudy,33.31627287007532,Average,Neutral,34,Phone Order,Monday,32.57058999831411
208,4,208,208,2023-01-09 15:00:00,1,18.03416378418717,East,Online,False,Cloudy,20.608785682020425,Good,Negative,48,Phone Order,Monday,18.03416378418717
209,3,209,209,2023-01-09 16:00:00,3,15.226229661352418,South,Online,False,Sunny,33.705912410096886,Poor,Neutral,49,Online Order,Monday,45.67868898405725
210,6,210,210,2023-01-09 17:00:00,1,6.69397464029017,South,Online,False,Rainy,32.494912078295,Excellent,Positive,48,In Store,Monday,6.69397464029017
211,9,211,211,2023-01-09 18:00:00,3,17.63111656097869,North,Online,True,Sunny,24.46356074661223,Poor,Positive,36,In Store,Monday,52.89334968293607
212,6,212,212,2023-01-09 19:00:00,5,8.633468267368503,South,Online,True,Sunny,27.154342182681738,Good,Negative,45,Phone Order,Monday,43.16734133684251
213,9,213,213,2023-01-09 20:00:00,1,12.173898262928352,West,Online,True,Rainy,20.46820340508121,Excellent,Neutral,37,In Store,Monday,12.173898262928352
214,7,214,214,2023-01-09 21:00:00,4,7.177947693269904,North,Credit Card,False,Rainy,27.154342182681738,Good,Positive,33,Phone Order,Monday,28.711790773079617
215,3,215,215,2023-01-09 22:00:00,3,15.6516508463256,North,Credit Card,True,Sunny,27.89892413884684,Poor,Positive,18,Online Order,Monday,46.9549525389768
216,7,216,216,2023-01-09 23:00:00,4,15.002816315214018,West,Credit Card,True,Cloudy,24.54921539098168,Average,Positive,38,In Store,Monday,60.01126526085607
217,6,217,217,2023-01-10 00:00:00,1,8.166687067492042,North,Credit Card,True,Sunny,25.43874818892016,Good,Neutral,34,In Store,Tuesday,8.166687067492042
218,3,218,218,2023-01-10 01:00:00,4,17.951011502855028,South,Cash,True,Cloudy,20.99608030190746,Good,Neutral,53,Online Order,Tuesday,71.80404601142011
219,7,219,219,2023-01-10 02:00:00,4,11.019590363295682,East,Credit Card,True,Sunny,34.84024271063059,Average,Negative,42,Online Order,Tuesday,44.07836145318273
220,5,220,220,2023-01-10 03:00:00,1,9.387726366061129,West,Online,True,Rainy,20.589379177260387,Poor,Positive,53,Online Order,Tuesday,9.387726366061129
221,6,221,221,2023-01-10 04:00:00,5,7.284943841968031,South,Credit Card,True,Cloudy,29.823606847217885,Good,Positive,31,In Store,Tuesday,36.42471920984016
222,7,222,222,2023-01-10 05:00:00,4,8.992520187733062,West,Credit Card,True,Rainy,26.641038915596877,Poor,Negative,33,In Store,Tuesday,35.97008075093225
223,5,223,223,2023-01-10 06:00:00,4,5.330403818357255,West,Online,True,Rainy,34.23374327283072,Average,Positive,49,Online Order,Tuesday,21.32161527342902
224,5,224,224,2023-01-10 07:00:00,5,13.748862386841733,North,Credit Card,True,Rainy,23.689996104601928,Excellent,Negative,46,Online Order,Tuesday,68.74431193420867
225,4,225,225,2023-01-10 08:00:00,4,17.63346119515922,North,Credit Card,False,Rainy,27.98130235907017,Good,Negative,53,Online Order,Tuesday,70.53384478063688
226,6,226,226,2023-01-10 09:00:00,4,13.234706741624628,South,Credit Card,False,Rainy,27.23534312874129,Poor,Positive,49,Online Order,Tuesday,52.93882696649851
227,5,227,227,2023-01-10 10:00:00,4,8.289109428858136,West,Cash,True,Sunny,30.54299666075152,Average,Neutral,44,Online Order,Tuesday,33.156437715432546
228,4,228,228,2023-01-10 11:00:00,2,5.505037673208091,North,Credit Card,False,Cloudy,21.020153479286307,Average,Neutral,31,Phone Order,Tuesday,11.010075346416182
229,7,229,229,2023-01-10 12:00:00,5,8.219421098882043,North,Online,False,Sunny,22.90683695035032,Good,Neutral,56,Online Order,Tuesday,41.097105494410215
230,2,230,230,2023-01-10 13:00:00,4,11.241821421066383,West,Online,True,Sunny,23.218472301392747,Excellent,Neutral,43,Phone Order,Tuesday,44.96728568426554
231,6,231,231,2023-01-10 14:00:00,5,16.394171430496947,South,Credit Card,True,Sunny,31.072261322625344,Good,Positive,20,In Store,Tuesday,81.97085715248474
232,3,232,232,2023-01-10 15:00:00,3,7.817642788066612,South,Credit Card,True,Rainy,22.8370804449011,Poor,Negative,31,In Store,Tuesday,23.452928364199835
233,9,233,233,2023-01-10 16:00:00,3,15.796871800320291,West,Credit Card,False,Sunny,28.60237645836465,Average,Negative,31,Phone Order,Tuesday,47.39061540096088
234,9,234,234,2023-01-10 17:00:00,4,18.004002025278254,South,Online,True,Cloudy,23.228657307514304,Excellent,Positive,28,Online Order,Tuesday,72.01600810111302
235,7,235,235,2023-01-10 18:00:00,5,11.809202721625356,North,Online,False,Sunny,32.92437425125968,Poor,Neutral,38,In Store,Tuesday,59.04601360812678
236,7,236,236,2023-01-10 19:00:00,5,17.3214798746389,West,Cash,True,Rainy,34.13278181734458,Good,Negative,51,Online Order,Tuesday,86.6073993731945
237,5,237,237,2023-01-10 20:00:00,5,13.319860220526431,North,Cash,False,Cloudy,27.154342182681738,Average,Positive,54,Online Order,Tuesday,66.59930110263217
238,6,238,238,2023-01-10 21:00:00,2,14.556362556213577,East,Cash,False,Cloudy,25.284633263137675,Good,Positive,53,Phone Order,Tuesday,29.11272511242715
239,9,239,239,2023-01-10 22:00:00,3,12.89417690507304,East,Online,True,Cloudy,23.510866625262487,Excellent,Neutral,46,In Store,Tuesday,38.68253071521912
240,9,240,240,2023-01-10 23:00:00,5,11.947590751270129,South,Cash,True,Cloudy,20.746715022845656,Excellent,Positive,50,In Store,Tuesday,59.73795375635064
241,5,241,241,2023-01-11 00:00:00,5,8.51980162663774,East,Credit Card,False,Sunny,24.02750114296243,Excellent,Negative,51,Phone Order,Wednesday,42.599008133188704
242,9,242,242,2023-01-11 01:00:00,2,9.547910891915691,North,Credit Card,False,Rainy,29.81353669917977,Excellent,Negative,28,Online Order,Wednesday,19.095821783831383
243,3,243,243,2023-01-11 02:00:00,2,9.349551784154135,East,Online,True,Cloudy,28.004253969638164,Excellent,Positive,41,Online Order,Wednesday,18.69910356830827
244,6,244,244,2023-01-11 03:00:00,5,13.44933396430722,North,Cash,True,Cloudy,34.16061917421391,Good,Negative,33,In Store,Wednesday,67.2466698215361
245,8,245,245,2023-01-11 04:00:00,1,6.799305395358349,South,Credit Card,False,Rainy,25.94415893737551,Excellent,Positive,45,Phone Order,Wednesday,6.799305395358349
246,9,246,246,2023-01-11 05:00:00,5,18.751875360535028,South,Online,True,Sunny,30.40795013492592,Excellent,Negative,23,Phone Order,Wednesday,93.75937680267512
247,7,247,247,2023-01-11 06:00:00,5,15.8098271792467,North,Cash,False,Cloudy,27.33984121212682,Average,Neutral,52,Online Order,Wednesday,79.0491358962335
248,3,248,248,2023-01-11 07:00:00,2,11.021684463697904,East,Credit Card,True,Sunny,27.688643238863172,Excellent,Negative,31,Online Order,Wednesday,22.04336892739581
249,9,249,249,2023-01-11 08:00:00,2,7.379362167895669,South,Cash,True,Sunny,24.016614719061764,Average,Unknown,33,Phone Order,Wednesday,14.75872433579134
250,3,250,250,2023-01-11 09:00:00,5,18.229882545824537,West,Online,True,Sunny,27.154342182681738,Average,Neutral,58,In Store,Wednesday,91.14941272912267
251,4,251,251,2023-01-11 10:00:00,5,17.356671351517477,South,Cash,False,Sunny,27.154342182681738,Average,Positive,18,Online Order,Wednesday,86.78335675758738
252,8,252,252,2023-01-11 11:00:00,5,15.82582329075769,East,Online,True,Cloudy,30.59963782623401,Good,Neutral,25,Phone Order,Wednesday,79.12911645378844
253,1,253,253,2023-01-11 12:00:00,2,9.073205711168637,West,Cash,False,Cloudy,34.10959998779171,Good,Negative,36,Phone Order,Wednesday,18.146411422337277
254,7,254,254,2023-01-11 13:00:00,5,11.036699561505037,East,Credit Card,True,Sunny,24.93981916223756,Poor,Negative,18,Phone Order,Wednesday,55.18349780752517
255,7,255,255,2023-01-11 14:00:00,5,6.54122378678635,North,Online,False,Sunny,20.63300702871948,Poor,Neutral,31,In Store,Wednesday,32.70611893393175
256,6,256,256,2023-01-11 15:00:00,4,7.835592870912976,West,Online,False,Rainy,27.4444268825096,Average,Positive,22,Online Order,Wednesday,31.342371483651903
257,3,257,257,2023-01-11 16:00:00,1,16.745249559750995,East,Online,True,Rainy,28.16691998223753,Good,Neutral,48,Online Order,Wednesday,16.745249559750995
258,5,258,258,2023-01-11 17:00:00,3,15.725580782760256,West,Cash,False,Rainy,22.52660826697873,Excellent,Negative,25,Online Order,Wednesday,47.17674234828077
259,7,259,259,2023-01-11 18:00:00,1,13.90228644463902,East,Cash,False,Cloudy,31.406969094141,Poor,Negative,45,In Store,Wednesday,13.90228644463902
260,3,260,260,2023-01-11 19:00:00,4,18.435900888892597,West,Credit Card,False,Rainy,34.77393662662237,Good,Neutral,25,Online Order,Wednesday,73.74360355557037
261,3,261,261,2023-01-11 20:00:00,3,13.74899776719568,East,Online,False,Cloudy,34.18662075512691,Excellent,Neutral,52,Online Order,Wednesday,41.24699330158704
262,2,262,262,2023-01-11 21:00:00,5,12.00451999945416,North,Online,True,Cloudy,22.95659058235478,Excellent,Neutral,35,Online Order,Wednesday,60.0225999972708
263,2,263,263,2023-01-11 22:00:00,4,10.10556119458644,West,Cash,True,Cloudy,33.13044859851141,Good,Negative,44,Online Order,Wednesday,40.42224477834576
264,1,264,264,2023-01-11 23:00:00,5,19.106727586042588,West,Cash,True,Cloudy,30.56740454617527,Poor,Negative,24,In Store,Wednesday,95.53363793021292
265,4,265,265,2023-01-12 00:00:00,2,6.240731922865303,West,Credit Card,False,Rainy,26.807698457103672,Good,Negative,40,Phone Order,Thursday,12.481463845730604
266,1,266,266,2023-01-12 01:00:00,4,18.963310580912125,West,Credit Card,False,Sunny,27.154342182681738,Poor,Positive,41,Phone Order,Thursday,75.8532423236485
267,9,267,267,2023-01-12 02:00:00,2,17.400719898965274,North,Cash,True,Sunny,32.74400262473687,Average,Negative,22,Online Order,Thursday,34.80143979793055
268,5,268,268,2023-01-12 03:00:00,4,6.94894886803552,West,Online,True,Sunny,27.2020240945756,Good,Unknown,53,Online Order,Thursday,27.79579547214208
269,9,269,269,2023-01-12 04:00:00,4,13.474765365128803,South,Credit Card,False,Rainy,25.598110536576904,Good,Positive,22,Online Order,Thursday,53.89906146051521
270,9,270,270,2023-01-12 05:00:00,2,17.998219726236304,North,Cash,True,Sunny,27.398712395389783,Poor,Positive,22,In Store,Thursday,35.99643945247261
271,6,271,271,2023-01-12 06:00:00,3,13.577137454107303,South,Cash,True,Rainy,28.68694706052574,Poor,Positive,48,Online Order,Thursday,40.73141236232192
272,9,272,272,2023-01-12 07:00:00,1,18.607997323409336,West,Online,False,Rainy,22.83616480667523,Good,Positive,30,In Store,Thursday,18.607997323409336
273,1,273,273,2023-01-12 08:00:00,5,19.14475725224064,East,Cash,True,Rainy,33.51361595400486,Excellent,Positive,55,Online Order,Thursday,95.7237862612032
274,7,274,274,2023-01-12 09:00:00,4,11.335767832764589,South,Cash,False,Sunny,30.112804232444205,Excellent,Positive,27,Online Order,Thursday,45.343071331058354
275,7,275,275,2023-01-12 10:00:00,5,10.659704921094852,West,Credit Card,True,Sunny,29.49903376006233,Excellent,Neutral,37,Phone Order,Thursday,53.29852460547427
276,2,276,276,2023-01-12 11:00:00,2,19.04481730953735,South,Cash,False,Sunny,21.49244339270957,Average,Neutral,26,Online Order,Thursday,38.0896346190747
277,5,277,277,2023-01-12 12:00:00,5,15.127100917245022,West,Cash,False,Cloudy,29.06260907258888,Average,Neutral,41,In Store,Thursday,75.63550458622511
278,5,278,278,2023-01-12 13:00:00,2,6.74034022022254,West,Credit Card,False,Rainy,21.814409933577384,Poor,Neutral,36,Phone Order,Thursday,13.48068044044508
279,6,279,279,2023-01-12 14:00:00,5,5.634376238340218,West,Online,False,Cloudy,21.180465127930987,Average,Negative,46,In Store,Thursday,28.17188119170109
280,1,280,280,2023-01-12 15:00:00,1,13.469435764958948,East,Online,False,Rainy,27.9096634346359,Excellent,Positive,41,Phone Order,Thursday,13.469435764958948
281,2,281,281,2023-01-12 16:00:00,1,18.952564481576367,South,Credit Card,True,Sunny,26.041783010697426,Good,Negative,16,In Store,Thursday,18.952564481576367
282,5,282,282,2023-01-12 17:00:00,1,17.663730536087275,North,Credit Card,True,Rainy,27.154342182681738,Average,Positive,59,Phone Order,Thursday,17.663730536087275
283,7,283,283,2023-01-12 18:00:00,1,15.137716196965046,North,Online,True,Rainy,21.33833252085858,Average,Positive,47,In Store,Thursday,15.137716196965046
284,9,284,284,2023-01-12 19:00:00,1,7.086737733366313,North,Online,False,Cloudy,26.46474594270888,Excellent,Negative,40,In Store,Thursday,7.086737733366313
285,9,285,285,2023-01-12 20:00:00,1,8.813470756230434,North,Online,True,Rainy,27.154342182681738,Average,Neutral,42,Online Order,Thursday,8.813470756230434
286,2,286,286,2023-01-12 21:00:00,2,18.13266839828924,West,Online,False,Sunny,34.80650128886175,Poor,Negative,33,Phone Order,Thursday,36.26533679657848
287,1,287,287,2023-01-12 22:00:00,4,7.742108549853507,South,Online,False,Rainy,28.417253186527617,Good,Negative,57,Phone Order,Thursday,30.968434199414027
288,1,288,288,2023-01-12 23:00:00,5,9.176591123756518,South,Credit Card,True,Rainy,30.31155291411301,Excellent,Positive,19,Online Order,Thursday,45.88295561878259
289,4,289,289,2023-01-13 00:00:00,1,6.944009767931629,East,Cash,False,Rainy,24.88127421023912,Poor,Positive,47,In Store,Friday,6.944009767931629
290,8,290,290,2023-01-13 01:00:00,2,15.141623471216167,South,Online,True,Cloudy,21.421083721690163,Excellent,Positive,34,In Store,Friday,30.28324694243233
291,5,291,291,2023-01-13 02:00:00,2,19.159734580448145,South,Online,False,Rainy,34.63806294175305,Poor,Neutral,44,Phone Order,Friday,38.31946916089629
292,1,292,292,2023-01-13 03:00:00,2,9.03452047393079,South,Cash,False,Rainy,24.293885530747747,Good,Negative,59,In Store,Friday,18.06904094786158
293,7,293,293,2023-01-13 04:00:00,4,12.131099117751106,East,Cash,True,Cloudy,26.35712277760361,Good,Negative,22,Phone Order,Friday,48.52439647100442
294,2,294,294,2023-01-13 05:00:00,5,14.515096095668063,North,Cash,False,Cloudy,29.747958825538625,Poor,Neutral,52,Phone Order,Friday,72.57548047834032
295,4,295,295,2023-01-13 06:00:00,4,19.991993723234454,South,Cash,True,Cloudy,20.37045946529167,Poor,Negative,31,In Store,Friday,79.96797489293783
296,3,296,296,2023-01-13 07:00:00,3,6.572120974963582,East,Cash,False,Cloudy,27.154342182681738,Poor,Negative,58,In Store,Friday,19.716362924890745
297,6,297,297,2023-01-13 08:00:00,2,12.478561992585638,East,Cash,True,Sunny,27.154342182681738,Poor,Positive,15,In Store,Friday,24.957123985171275
298,3,298,298,2023-01-13 09:00:00,3,10.776801798537502,West,Credit Card,False,Sunny,24.17325780603233,Poor,Neutral,17,Online Order,Friday,32.3304053956125
299,9,299,299,2023-01-13 10:00:00,1,17.987302478335327,East,Cash,True,Rainy,20.92411977938704,Poor,Positive,40,Phone Order,Friday,17.987302478335327
300,6,300,300,2023-01-13 11:00:00,1,12.13951596517484,North,Cash,True,Sunny,22.437476232116623,Good,Neutral,45,In Store,Friday,12.13951596517484
301,5,301,301,2023-01-13 12:00:00,4,6.664662868777222,South,Credit Card,False,Rainy,33.425507882801554,Poor,Positive,22,Online Order,Friday,26.658651475108886
302,7,302,302,2023-01-13 13:00:00,5,14.516362179298754,East,Cash,True,Sunny,30.290363359038366,Average,Negative,57,In Store,Friday,72.58181089649378
303,6,303,303,2023-01-13 14:00:00,3,16.561709273958197,North,Online,False,Cloudy,23.748525824553347,Good,Neutral,22,Phone Order,Friday,49.68512782187459
304,8,304,304,2023-01-13 15:00:00,5,5.0432187749842186,East,Online,False,Cloudy,20.984011474175443,Excellent,Neutral,49,Online Order,Friday,25.216093874921093
305,3,305,305,2023-01-13 16:00:00,4,17.884350281309445,East,Cash,True,Sunny,30.359229685799544,Good,Positive,53,Phone Order,Friday,71.53740112523778
306,5,306,306,2023-01-13 17:00:00,1,7.790345000084985,East,Credit Card,True,Sunny,28.58611588951648,Excellent,Neutral,42,In Store,Friday,7.790345000084985
307,8,307,307,2023-01-13 18:00:00,5,13.281040469800669,East,Online,True,Rainy,26.067792866873525,Excellent,Negative,18,In Store,Friday,66.40520234900335
308,9,308,308,2023-01-13 19:00:00,5,11.236962510311752,East,Credit Card,True,Rainy,25.45417173785096,Average,Negative,30,In Store,Friday,56.18481255155877
309,8,309,309,2023-01-13 20:00:00,1,15.794807249157955,North,Online,True,Rainy,23.252214138936623,Poor,Negative,27,Online Order,Friday,15.794807249157955
310,4,310,310,2023-01-13 21:00:00,3,10.567424221786126,South,Cash,False,Cloudy,27.154342182681738,Poor,Positive,34,Online Order,Friday,31.70227266535838
311,4,311,311,2023-01-13 22:00:00,1,18.046447650225662,South,Credit Card,True,Cloudy,34.56002041690806,Good,Neutral,19,Online Order,Friday,18.046447650225662
312,2,312,312,2023-01-13 23:00:00,5,15.957445414381851,South,Credit Card,False,Cloudy,22.635728687552387,Poor,Positive,51,Online Order,Friday,79.78722707190927
313,5,313,313,2023-01-14 00:00:00,3,14.715697565943822,South,Credit Card,True,Cloudy,27.154342182681738,Average,Negative,34,In Store,Saturday,44.14709269783147
314,9,314,314,2023-01-14 01:00:00,3,16.943608933442814,North,Online,True,Rainy,26.36277583618964,Good,Neutral,38,In Store,Saturday,50.83082680032844
315,1,315,315,2023-01-14 02:00:00,1,16.310345523925733,West,Online,True,Cloudy,27.154342182681738,Good,Negative,50,In Store,Saturday,16.310345523925733
316,4,316,316,2023-01-14 03:00:00,5,5.5390801238233,West,Online,False,Cloudy,23.812209201917216,Good,Neutral,48,Online Order,Saturday,27.6954006191165
317,5,317,317,2023-01-14 04:00:00,4,10.921015307672423,North,Cash,True,Cloudy,32.37702313492129,Poor,Neutral,59,Online Order,Saturday,43.68406123068969
318,1,318,318,2023-01-14 05:00:00,5,18.962109459747342,North,Online,False,Cloudy,27.278834062208617,Poor,Positive,48,In Store,Saturday,94.81054729873674
319,2,319,319,2023-01-14 06:00:00,2,6.885864034883394,East,Cash,False,Sunny,28.15108778297396,Poor,Neutral,33,In Store,Saturday,13.771728069766787
320,8,320,320,2023-01-14 07:00:00,4,16.05644825648077,East,Credit Card,False,Rainy,24.571413691959886,Good,Negative,31,Online Order,Saturday,64.22579302592308
321,4,321,321,2023-01-14 08:00:00,3,19.618877170029947,East,Credit Card,True,Rainy,22.727126985004247,Good,Unknown,19,Phone Order,Saturday,58.85663151008984
322,5,322,322,2023-01-14 09:00:00,4,5.782979435674575,South,Cash,False,Cloudy,21.28865582304231,Excellent,Negative,39,In Store,Saturday,23.1319177426983
323,6,323,323,2023-01-14 10:00:00,3,15.232908209399158,East,Online,True,Sunny,30.71178711387374,Excellent,Positive,32,In Store,Saturday,45.69872462819748
324,1,324,324,2023-01-14 11:00:00,3,12.022312119515457,West,Cash,False,Rainy,22.943514225317838,Poor,Negative,22,In Store,Saturday,36.06693635854637
325,8,325,325,2023-01-14 12:00:00,4,13.687628830620833,South,Credit Card,True,Rainy,30.35113031283197,Good,Unknown,41,Online Order,Saturday,54.75051532248333
326,4,326,326,2023-01-14 13:00:00,3,6.280120047264873,East,Credit Card,False,Cloudy,25.855646690704308,Poor,Negative,29,In Store,Saturday,18.84036014179462
327,9,327,327,2023-01-14 14:00:00,3,5.6451042780040925,South,Cash,True,Cloudy,26.236622014844773,Poor,Negative,59,In Store,Saturday,16.93531283401228
328,1,328,328,2023-01-14 15:00:00,2,15.002999908263826,West,Online,True,Rainy,27.03766244139157,Excellent,Neutral,27,In Store,Saturday,30.00599981652765
329,4,329,329,2023-01-14 16:00:00,5,17.349641447310766,East,Online,True,Rainy,25.515627621913147,Average,Negative,30,In Store,Saturday,86.74820723655384
330,1,330,330,2023-01-14 17:00:00,5,16.73023002399451,West,Cash,False,Sunny,21.50929965833885,Poor,Neutral,36,In Store,Saturday,83.65115011997254
331,8,331,331,2023-01-14 18:00:00,2,13.15708591799356,West,Cash,False,Rainy,24.64447715004269,Average,Positive,34,Phone Order,Saturday,26.31417183598712
332,4,332,332,2023-01-14 19:00:00,4,6.498002317042673,West,Online,True,Rainy,29.95601541040908,Average,Negative,27,Phone Order,Saturday,25.99200926817069
333,3,333,333,2023-01-14 20:00:00,1,15.320666657540208,East,Credit Card,False,Cloudy,29.986766022033063,Good,Positive,34,In Store,Saturday,15.320666657540208
334,5,334,334,2023-01-14 21:00:00,1,8.628333253312189,North,Cash,False,Rainy,24.29336460859992,Good,Negative,16,In Store,Saturday,8.628333253312189
335,8,335,335,2023-01-14 22:00:00,1,18.666030541510757,East,Online,False,Cloudy,26.90153939836532,Poor,Negative,49,In Store,Saturday,18.666030541510757
336,1,336,336,2023-01-14 23:00:00,2,17.573980393185572,West,Online,False,Rainy,22.901708420179062,Excellent,Positive,33,In Store,Saturday,35.147960786371144
337,9,337,337,2023-01-15 00:00:00,2,15.640744506310863,East,Credit Card,False,Rainy,23.155581222947536,Excellent,Negative,59,Online Order,Sunday,31.281489012621726
338,6,338,338,2023-01-15 01:00:00,3,19.23268933746696,West,Credit Card,False,Rainy,20.345706326099112,Poor,Negative,51,Online Order,Sunday,57.69806801240088
339,1,339,339,2023-01-15 02:00:00,1,5.471327322669094,North,Credit Card,False,Sunny,33.451198248616166,Poor,Positive,20,Online Order,Sunday,5.471327322669094
340,5,340,340,2023-01-15 03:00:00,4,16.043006375911432,South,Credit Card,True,Cloudy,23.160599976123592,Excellent,Negative,28,Phone Order,Sunday,64.17202550364573
341,4,341,341,2023-01-15 04:00:00,4,9.95364169004608,North,Credit Card,True,Sunny,23.41300815404695,Average,Neutral,18,In Store,Sunday,39.81456676018432
342,6,342,342,2023-01-15 05:00:00,1,18.59098828529548,North,Cash,False,Rainy,24.194021489676977,Poor,Negative,36,Online Order,Sunday,18.59098828529548
